           Latitude |            Longitude | Level | Code                       |     Center Latitude |     Center Longitude
 -6.856565287976949 |  -12.531761830239958 |    18 | RJF47GB45M                 |  -6.856175315807421 |  -12.531280517578125
 -1.026874256340363 |  -94.712318919154455 |    18 | REJH5GCHJP                 |  -1.027107988384861 |  -94.712448120117188
+69.874978970394352 |  -86.849757043722292 |    18 | W64F463JCK                 | +69.874977045614216 |  -86.849670410156250
-49.784034052538594 |  -92.249354400629315 |    18 | R25DG4BFFM                 | -49.784044007192044 |  -92.249450683593750
+52.342441039540262 |  +96.676429563490217 |    18 | Y2858737JN                 | +52.342150139117045 |  +96.676254272460938
-12.022631586197107 | -175.038514335150296 |    18 | S787HJG7JP                 | -12.022281690248743 | -175.038986206054688
+78.465312277834755 | -132.288848103469206 |    18 | XF25JGJ4BK                 | +78.465295658850607 | -132.289123535156250
+57.961865603832422 | +101.420311187070865 |    18 | Y5B22C657K                 | +57.961716239120207 | +101.420288085937500
+72.253987221519850 |  +98.423474070703946 |    18 | Y6GB62EHFK                 | +72.253886065589512 |  +98.423767089843750
-27.812710563390191 |  -96.510944370898997 |    18 | R3GDEC6CGP                 | -27.812842432596636 |  -96.511459350585938
-20.173052856074399 | -106.888618613997153 |    18 | REA3672CCM                 | -20.172565238319219 | -106.888732910156250
+36.215540050523018 | +117.546707697879810 |    18 | YBDEJD4DAP                 | +36.215745522681445 | +117.546157836914062
+24.152884733024692 | -113.006616728723245 |    18 | WH65BF822P                 | +24.153180204782380 | -113.006057739257812
-76.301408507990075 |  +28.944456068507208 |    18 | VBD4F45A4K                 | -76.301454848943024 |  +28.944854736328125
 -6.156507849077130 | -108.106585848348345 |    18 | REH8AB27AM                 |  -6.156646045134853 | -108.106842041015625
-21.757568989668201 |  +14.927852019223167 |    18 | TD8CFCAEBK                 | -21.757655011238899 |  +14.927673339843750
+21.922671220115404 |   -8.408240084585429 |    18 | Z75G33888N                 | +21.922878266567366 |   -8.407974243164062
+77.749130036198778 | -163.358495830491847 |    18 | XH875EEBBK                 | +77.749186730924094 | -163.358459472656250
+26.094007026666645 | +147.440844643617254 |    18 | YBG3D5G4AK                 | +26.093782168860180 | +147.440643310546875
-43.449756682639816 | -103.065412295110434 |    18 | R2BHHA5HFK                 | -43.449356880091251 | -103.065490722656250
+43.251343059620723 |   -4.905434122115054 |    18 | Z63DC36J2M                 | +43.251600554826716 |   -4.905395507812500
+81.177250065603630 |  +32.084503377016375 |    18 | ZHFH2J2EAM                 | +81.177216651124539 |  +32.084197998046875
+69.840354862290610 | -175.604212921168113 |    18 | X24H6G767N                 | +69.840439142828131 | -175.604782104492188
-56.978474706314131 |  +66.390856110572287 |    18 | T53EA5CG2K                 | -56.978608628036241 |  +66.390380859375000
-13.777611303730552 | +120.947244994432879 |    18 | THGC634G7P                 | -13.777369533522602 | +120.947799682617188
-11.727186314152164 |  +76.678810687794851 |    18 | TEGBB4GA6N                 | -11.727439277250994 |  +76.678390502929688
+10.912096091311980 | -136.834715761695776 |    18 | WF6HAHEG7M                 | +10.912294607224959 | -136.834716796875000
+35.947761464477693 |  +74.293848485171310 |    18 | Y3DHEAAA5M                 | +35.947579442861439 |  +74.293670654296875
-63.381490031778398 |  +22.288124810782449 |    18 | V53ADC4BJN                 | -63.381336319834418 |  +22.287826538085938
-27.107048660626390 |  -14.814078463520815 |    18 | V7GJC6BA2N                 | -27.107199172252539 |  -14.814376831054688
-12.739787588634499 | -142.281214470292099 |    18 | RBAA6D44BK                 | -12.739786319584963 | -142.281188964843750
-56.403946098174281 | -148.748898188285921 |    18 | S8BED6FH6N                 | -56.404107082813589 | -148.748703002929688
-50.726222440856873 | +126.879979139188379 |    18 | TG8B7DB4DN                 | -50.726146500342331 | +126.880416870117188
-78.422811437026041 |  -24.617789896731836 |    18 | VH65F25DFM                 | -78.422887854853116 |  -24.617614746093750
+49.634914532138680 | -143.907046370139568 |    18 | WG4BAFGGFK                 | +49.634842500722854 | -143.907165527343750
-44.909533004520554 |  +81.878294720983263 |    18 | T2CF56FAFK                 | -44.909447471069797 |  +81.878356933593750
+24.336546378929128 |  +22.688581217459785 |    18 | YJ626BHCAP                 | +24.336806135151427 |  +22.688827514648438
-54.157890552023225 | +106.031164307711606 |    18 | T448AFB8DP                 | -54.157781677892501 | +106.031112670898438
-59.143329212882669 | -131.472757899696887 |    18 | R5J4C35BEP                 | -59.143593657233900 | -131.472702026367188
+48.661576857130513 |  -47.079601961732891 |    18 | WC4GF6H45P                 | +48.661696477418126 |  -47.079849243164062
-30.905978090627663 |  -79.678061528314885 |    18 | R3B588C42K                 | -30.905651322059292 |  -79.678344726562500
-28.868208921572474 |  -57.388464105262116 |    18 | RFFE443EAM                 | -28.868298326460039 |  -57.388458251953125
+32.387886792414648 |  -93.505607585541895 |    18 | W3E4B6EG4M                 | +32.387811844733932 |  -93.506011962890625
-28.809764715433502 |  +99.436143049223801 |    18 | T3BE5ABBAM                 | -28.809957288762320 |  +99.435882568359375
+68.142950354742482 |  +40.620949282235614 |    18 | ZG846CHEEM                 | +68.142824594078903 |  +40.620574951171875
-65.129787113418232 |  +14.970477855104235 |    18 | V5BD4CHHHM                 | -65.129669258728626 |  +14.970245361328125
+21.075196417667939 |  -66.941029077498911 |    18 | WE67F4CCEM                 | +21.075635465907279 |  -66.941070556640625
+54.098710185555433 | +101.548371872584141 |    18 | Y5C24HBB5P                 | +54.098777495944553 | +101.548690795898438
+12.420704481325615 | -127.794387806239712 |    18 | WFAA7G7EJM                 | +12.420967059329669 | -127.794342041015625
+32.555093193213224 | +142.325518982947983 |    18 | YBH4EA54BK                 | +32.555039761359957 | +142.325134277343750
-41.217049594887811 | +165.126922446242929 |    18 | S6BGGA46CP                 | -41.216898436038029 | +165.126571655273438
+44.747234945549749 |  -71.884233079519547 |    18 | W56JAC5C7N                 | +44.747781142076271 |  -71.884231567382812
+19.267880949244528 |  -69.174744450949987 |    18 | WEADH2DD5N                 | +19.268351947437303 |  -69.174728393554688
-66.061727606726521 | +116.693521063446781 |    18 | TA2J5DD6CN                 | -66.061723057842357 | +116.693344116210938
+27.347367402627000 |  +41.040234461059896 |    18 | YF2D4A7AEP                 | +27.346905809489364 |  +41.040115356445312
-59.018181748047439 |  -44.144239258873057 |    18 | RG7ABCH35M                 | -59.018319082904299 |  -44.144439697265625
+62.120435887890068 | -121.210394120313737 |    18 | WAHF3J4F5P                 | +62.120409283586824 | -121.210098266601562
-74.566594159087174 | -111.185468319536895 |    18 | R877JJ2EAP                 | -74.566592533396459 | -111.185073852539062
-41.204036659484835 | +102.111308555718040 |    18 | T2F58C83DK                 | -41.204074297396829 | +102.111053466796875
+24.433699403505315 | -173.756611149662831 |    18 | X748G42ACK                 | +24.433933586754705 | -173.757019042968750
-79.615785027607146 |  +24.082714368019964 |    18 | VE5D4G223P                 | -79.615790923227962 |  +24.082717895507812
+21.984576254597812 | -134.848122870400573 |    18 | WF262ED2AP                 | +21.984649816953688 | -134.848251342773438
+18.219064505067152 |  -93.473312248965570 |    18 | W38HGACEJN                 | +18.218722001036767 |  -93.473739624023438
-26.930349788602513 |  -32.820631061637130 |    18 | RFCEAHFFJM                 | -26.930262468136995 |  -32.820281982421875
-63.302874630747354 | +166.713697960183822 |    18 | S4FAF4A5AK                 | -63.302897743684760 | +166.713409423828125
+78.140294915846681 |  -19.799391927813332 |    18 | ZE6C2H48GP                 | +78.140369245636109 |  -19.799423217773438
-40.002243276539055 | +165.094000749112070 |    19 | S6D4EBFG5J                 | -40.002134274457816 | +165.093955993652344
+52.458766325895709 |  +80.722298000963519 |    19 | Y2AGGAFE74                 | +52.458857207778884 |  +80.722389221191406
 -6.298569218492247 |  -32.191667481178030 |    19 | RJB5AC535A                 |  -6.298717426596823 |  -32.191658020019531
+46.074445545887812 |   +7.060923995265597 |    19 | Z65A65BFBG                 | +46.074363156609749 |   +7.060775756835938
+26.485599731253046 |  +23.829473379028286 |    19 | YJ6H6H8F4J                 | +26.485642720224735 |  +23.829689025878906
+34.996779865381512 | -146.122198531775666 |    19 | WFB725G2D3                 | +34.996791752119066 | -146.122283935546875
-20.184553399264125 | -119.847892136448564 |    19 | RE8E534CBD                 | -20.184658570374104 | -119.848136901855469
-42.545964715513108 | -107.703260446254916 |    19 | R2D7CCGA46                 | -42.545912829128149 | -107.703094482421875
 +0.547963118412468 | -173.162524136429255 |    19 | WJJE3BA552                 |  +0.547864777862269 | -173.162384033203125
+76.524452129620272 |   +6.826977507445633 |    19 | Z3E83DJ53C                 | +76.524406924349478 |   +6.827316284179688
-73.796574576497207 |  +65.539382530233325 |    19 | T875F4CD28                 | -73.796625739015738 |  +65.539283752441406
-38.118427386544916 | -141.563666668165268 |    19 | RCE3JBBJ5B                 | -38.118596900575753 | -141.563644409179688
+54.478606903183277 | -108.753262950843293 |    19 | W42GFD4B75                 | +54.478616629372731 | -108.753318786621094
-65.189816920745756 | -159.513677062620502 |    19 | S53HG8EFBH                 | -65.189872757041556 | -159.513587951660156
+37.697149603165769 |  +55.897649036196469 |    19 | YGB757634G                 | +37.697275193640145 |  +55.897750854492188
-81.115127781793134 | -100.267005438610681 |    19 | SDBHE5582E                 | -81.115132159108086 | -100.267066955566406
+33.759211255664525 | -125.229292306577150 |    19 | WFFA6EH888                 | +33.759243098155189 | -125.229377746582031
+12.658883085423184 | -103.263671969241372 |    19 | WHCGBH35AF                 | +12.658958302067967 | -103.263931274414062
 -8.373038386745250 | +132.272302248641211 |    19 | TF7F4J73B4                 |  -8.372678644210746 | +132.272300720214844
-32.558739411608272 |  +66.950060373083261 |    19 | TE78FCA224                 | -32.558882347626358 |  +66.950340270996094
-10.179578976994506 | -145.384108451464215 |    19 | RDGHBB3F8C                 | -10.179591427815829 | -145.384140014648438
-22.986154013061636 | +122.860823885318723 |    19 | TFGACF3F4F                 | -22.986088375984387 | +122.860794067382812
+78.021836793882358 | +124.229401421761906 |    19 | XBG2EBC8A4                 | +78.021856996507964 | +124.229621887207031
-55.710328111495599 |  -55.616652558329534 |    19 | R4CEG4A8H4                 | -55.710291522736391 |  -55.616569519042969
+54.624487312237108 |  +19.402536382475574 |    19 | ZA2CE4H66B                 | +54.624500951883725 |  +19.402542114257812
+45.552678072073434 | +100.001975982044428 |    19 | Y2C2JFE4H8                 | +45.552550037156109 | +100.002021789550781
-70.742576149633805 |  -56.733636383631676 |    19 | VGGACDG3EJ                 | -70.742635112664743 |  -56.733741760253906
 -3.460085994725759 | +160.280899768939662 |    19 | TJHC26GDJ2                 |  -3.460357481376279 | +160.280914306640625
+65.681829265808659 |  -27.708486144760883 |    19 | Z52JJ557A5                 | +65.681793146375028 |  -27.708549499511719
-66.688801637142873 |  -34.364776723062562 |    19 | V4C2B5367H                 | -66.688823055400576 |  -34.364891052246094
 +5.921712740519155 | +145.582988903651255 |    19 | YDF5C6HJ5J                 |  +5.921879408997080 | +145.582923889160156
-33.831568485591994 |  -68.808907559164552 |    19 | RH787H4G4E                 | -33.831721800669158 |  -68.809089660644531
+20.976954644495606 |   +1.868959825696436 |    19 | Z74FBFD387                 | +20.976835112586635 |   +1.869049072265625
-50.161824193949585 | -127.898190416671426 |    19 | RC4E3AEH7C                 | -50.161902044741055 | -127.898025512695312
 -1.732276697767290 | +100.580744304100961 |    19 | THB7G3G8D5                 |  -1.732355025231738 | +100.580863952636719
+45.989005847893566 | +171.289327435412645 |    19 | X6GC47JJD2                 | +45.989042179861329 | +171.289215087890625
-19.343862786718468 |  -38.883842348306047 |    19 | RF5HDG8BF5                 | -19.343741527597881 |  -38.883705139160156
-82.167354053491877 | +118.770251470376138 |    19 | SJE3F6CDHJ                 | -82.167338795385774 | +118.770103454589844
+24.184148419746847 |  +97.171962743480719 |    19 | Y3483HFBBC                 | +24.183923467652772 |  +97.172012329101562
 -4.845259711699498 | +151.269655910711322 |    19 | TJE5DJ34D8                 |  -4.845191358574919 | +151.269721984863281
-77.665570786111317 | -138.498774214360196 |    19 | SB2DG24H5D                 | -77.665501431732579 | -138.498802185058594
-20.449069016468265 | -149.361873079114048 |    19 | RDAF42GHG6                 | -20.449173584867477 | -149.361877441406250
-67.971672832505902 |  +24.074164566196231 |    19 | V52A4JDDGE                 | -67.971798491509801 |  +24.074134826660156
-46.821387592661615 |  +45.552675800566618 |    19 | TC24FBE2BF                 | -46.821409400595243 |  +45.552749633789062
+70.823018659014537 | +116.597595493126505 |    19 | Y8843GCB23                 | +70.823079768215450 | +116.597900390625000
-41.492610004599747 | -147.721346599923720 |    19 | RCB47EH22G                 | -41.492751517533407 | -147.721481323242188
+74.252451753038116 | +178.018535294396941 |    19 | X23AAFC846                 | +74.252399071876667 | +178.018341064453125
-20.700171771315354 |  -14.156185988678033 |    19 | RJAF2FJJ6A                 | -20.700255120311180 |  -14.156227111816406
-58.496858698856002 |  +75.665085399965278 |    19 | T5BC7D25GG                 | -58.496891346348889 |  +75.664901733398438
-12.892366589049018 | +109.085452291587330 |    19 | TH2CC48GCA                 | -12.892283680373394 | +109.085655212402344
+12.748925717186083 | -164.597828700011860 |    19 | WJ486H533C                 | +12.749066359053932 | -164.597854614257812
-27.221757100647253 | +111.094621441255299 |    19 | TH6H26773D                 | -27.221652952168736 | +111.094779968261719
+31.026545061694591 |  +47.711501056409588 |    19 | YF3C2AACFG                 | +31.026666942949944 |  +47.711563110351562
+28.452036706678811 |  +37.813275224495356 |    19 | YFBD3BE24E                 | +28.452080983417748 |  +37.813224792480469
+23.276327328732734 |  +43.351597670713545 |    19 | YF28EAA725                 | +23.276463536211647 |  +43.351707458496094
 +5.513434009923628 |  +92.788965153868730 |    19 | Y37G638785                 |  +5.513611488531939 |  +92.788810729980469
-21.525231572520838 |   -8.914198089419443 |    19 | V74CEBB453                 | -21.525137794003125 |   -8.914031982421875
-16.254407918152026 | -104.684223196106117 |    19 | RE4CFH3H3D                 | -16.254310024599977 | -104.684257507324219
-29.376726960962557 | -160.194572060435775 |    19 | RD7B25HHAJ                 | -29.376863386951211 | -160.194740295410156
-28.776583037338384 |  -39.390086544073540 |    19 | RFE7628H46                 | -28.776604873026063 |  -39.390106201171875
-67.065155023579919 | -100.636153303645187 |    19 | R8G2AJ26A3                 | -67.065022959798810 | -100.636138916015625
-41.309307967433988 |  -98.110725044872027 |    19 | R2BC56AHC4                 | -41.309426024317979 |  -98.111000061035156
-24.703669355727818 | -127.844602174809410 |    19 | RB5A4J5FBG                 | -24.703619298819532 | -127.844467163085938
+38.182654183390142 |  -56.644252085608855 |    19 | WCF7EEFEJ2                 | +38.182506179914775 |  -56.644134521484375
-62.285154063539522 |  +33.695921277641844 |    19 | V5F736FB5C                 | -62.285132455970519 |  +33.695755004882812
-52.837197644281034 | -159.099724556030253 |    19 | S82A2G6D87                 | -52.837313369213319 | -159.099884033203125
-55.534878400465573 |  -28.801867662308922 |    19 | VAGDC754A3                 | -55.534910400330190 |  -28.802032470703125
+31.916383805271792 |  +50.940318517653651 |    19 | YFHAD64CBF                 | +31.916243795331436 |  +50.940170288085938
-81.608804542805757 | +105.584634905070970 |    19 | SJHA8FBJ3G                 | -81.608803305043750 | +105.584793090820312
-27.100820567918859 |  +64.697648744005136 |    19 | TE6F66HBHB                 | -27.100846993786647 |  +64.697799682617188
-77.078505796077607 |  -38.236232385968123 |    19 | VFFJ7J32CD                 | -77.078513095320687 |  -38.236198425292969
-79.232996089044875 | +113.884392652241502 |    19 | SJ8J27H367                 | -79.232975102990665 | +113.884277343750000
-51.630038187784663 |  +62.837246706873032 |    19 | T543DA655E                 | -51.630119873154044 |  +62.837333679199219
-36.769571161194463 | -131.273598838446844 |    19 | RCHECJDFEB                 | -36.769653792252626 | -131.273574829101562
+70.970720653614052 |  +34.208861683183954 |    19 | ZGC4JE2DBA                 | +70.970659530483374 |  +34.209022521972656
+64.428694482041749 |  -69.624215405769903 |    19 | W83CF67BGJ                 | +64.428763280739489 |  -69.624137878417969
+54.401359261869885 | +159.005640026261631 |    19 | X8246H4G78                 | +54.401382806757226 | +159.005470275878906
-17.287845519261992 | +145.487178431440896 |    19 | TJC7BH887B                 | -17.287680643041742 | +145.487136840820312
-27.200117282358541 |  -63.144000314175202 |    19 | RH6D28BH62                 | -27.199970416934828 |  -63.143920898437500
+81.763620947377973 | +162.867761343846837 |    19 | XEH8J42E58                 | +81.763597784625645 | +162.867851257324219
-44.760307190985870 | +121.392729733372335 |    19 | TGCB545EEF                 | -44.760168152044464 | +121.392745971679688
-25.984194906454171 | +172.527614632089694 |    19 | S7GBJE75BJ                 | -25.984252242457014 | +172.527580261230469
+57.697137192910162 | +145.770948472513737 |    19 | X8B2HAG8A5                 | +57.697130774642154 | +145.771064758300781
+12.151333581910620 |  -74.105513164375054 |    19 | WE46JE4GB2                 | +12.151367966777592 |  -74.105529785156250
-49.888684187719186 |  +10.033891396607913 |    19 | V64D2B2JB5                 | -49.888748842770639 |  +10.033607482910156
+28.288929762017275 |  +87.043908644532223 |    19 | Y33F78DAJH                 | +28.288833015583151 |  +87.043647766113281
-54.365313358422178 |  +12.919677325582370 |    19 | V8G56D7328                 | -54.365367491846037 |  +12.919578552246094
-10.537720721257031 | -105.039284047987692 |    19 | REGD482AJA                 | -10.537781580762918 | -105.039253234863281
 +8.735334755820560 |  -80.671060149675313 |    19 | WEFE5G8G87                 |  +8.735497131544934 |  -80.671234130859375
 +5.781720029248916 | -107.960635835684172 |    19 | WHEA55DFGB                 |  +5.781681216879945 | -107.960586547851562
+65.964484132785230 |  -58.282983028947399 |    19 | W8CHG82F75                 | +65.964462000443206 |  -58.282814025878906
+18.198027152709017 | -136.104124528837474 |    19 | WF8J44G822                 | +18.198009878031058 | -136.104125976562500
+21.444373233394927 |  -82.065477855092993 |    19 | W34CHHGJGA                 | +21.444166674788836 |  -82.065467834472656
+75.297994260344865 |  -38.104464225120893 |    19 | ZBEE3CFH57                 | +75.297952591771534 |  -38.104705810546875
+17.715090174236622 | -102.307188361213321 |    19 | WH5JA26HC3                 | +17.714914432721052 | -102.307434082031250
+59.620043001426069 | +109.559850523367857 |    19 | Y5EG2CGH87                 | +59.620091910472972 | +109.559783935546875
-41.953615478660666 | +147.977462882198040 |    19 | TGFBDEJ8BH                 | -41.953591999415202 | +147.977256774902344
-75.844487526858060 |  +90.926323386026297 |    19 | T736JCF2BG                 | -75.844450682172635 |  +90.926284790039062
 -6.948907866094700 | +120.765382011707061 |    19 | THFG3C7HE8                 |  -6.948859069996267 | +120.765495300292969
 -5.692568664945895 | -156.390445558654932 |    19 | RD3558AF23                 |  -5.692535697805237 | -156.390380859375000
-45.102186516627526 | +177.974940498097851 |    20 | S62BBH62FCN                | -45.102218925010312 | +177.974910736083984
-27.349901251646827 | -122.290121870844160 |    20 | RBCE22DGA2M                | -27.349898873835592 | -122.290191650390625
+50.442178048217301 | -163.774862139419724 |    20 | XA5HB7JCEEM                | +50.442214323537499 | -163.774909973144531
-71.514331169716229 |  -72.893239396428200 |    20 | RA862DAAJAM                | -71.514383108569703 |  -72.893257141113281
-74.649377026536499 | +178.456566201230032 |    20 | S2HD74C562P                | -74.649376113931226 | +178.456592559814453
+31.523824573668406 |   +7.051118708648573 |    20 | Z7HA22A5CBK                | +31.523722698781658 |   +7.051162719726562
+50.332589384877167 |  +58.495248220296105 |    20 | Y48DJDF3J5N                | +50.332577853148038 |  +58.495159149169922
-53.890013663159209 | -100.931832126399854 |    20 | R5C28ADG74N                | -53.890023537130006 | -100.931911468505859
+60.645621901638265 |  -58.693922361424299 |    20 | W5HF837J3EN                | +60.645645522309593 |  -58.693943023681641
 -8.635935088960991 |  -39.191143635595239 |    20 | RJD7ABEFBAN                |  -8.635859488522375 |  -39.191150665283203
-73.885920177015350 |  +73.646538222103032 |    20 | T6J8JB7565M                | -73.885935640245989 |  +73.646507263183594
 +6.609614687508895 |  +63.410429453014899 |    20 | YHH86H4DBHN                |  +6.609620289157734 |  +63.410511016845703
-36.577384566951373 |  -33.510993002288330 |    20 | RGJDD85HB3M                | -36.577446412985900 |  -33.511047363281250
-50.692782108615049 |  -28.914252682608804 |    20 | VA4EFH2785M                | -50.692757688272174 |  -28.914299011230469
+25.316091346731952 | +160.088055549288470 |    20 | YD6G2DHJH8N                | +25.316069238074970 | +160.088138580322266
+26.959797653481246 |   +9.057502797479543 |    20 | Z7GB8DEJ2GP                | +26.959859596675088 |   +9.057369232177734
-13.793964170563257 | -142.002113666047080 |    20 | RBAA23AHHHN                | -13.794021440191422 | -142.002239227294922
 -3.781248646179961 | -124.161086462168242 |    20 | REB683J82BP                |  -3.781125154721800 | -124.161128997802734
+13.555535192497572 |  +82.888947939810237 |    20 | Y3882838B3P                | +13.555391809142455 |  +82.888927459716797
+73.642711074677038 |  -73.132967632332026 |    20 | W6J66278B8K                | +73.642704207785229 |  -73.132896423339844
-17.003875119786002 | -114.137301770880384 |    20 | RE5BJ488DDK                | -17.003757918814660 | -114.137306213378906
+62.335581904839700 | +116.667800801792225 |    20 | Y8EFJJAJEEP                | +62.335561641392545 | +116.667766571044922
+45.350483970009023 | -159.375586122035514 |    20 | XA6FJCJEB5K                | +45.350368464506509 | -159.375572204589844
 +9.355015745581454 |  -95.395117667231133 |    20 | W37DD8CFA8N                |  +9.354952943406335 |  -95.395145416259766
-62.727185759578319 | +101.380716066020170 |    20 | TAB62GB63JK                | -62.727197108076702 | +101.380805969238281
-47.570298353421258 |   +0.292211369161038 |    20 | V6266JHAA8P                | -47.570322258640623 |   +0.292339324951172
 +4.304198731312994 | -103.218478545970228 |    20 | WHB8BECBBBP                |  +4.304104088905804 | -103.218441009521484
 -1.276403793580343 | -160.984836864001096 |    20 | RDEFG785FCK                |  -1.276415006948853 | -160.984725952148438
-82.455502777155701 | +136.915895399173280 |    20 | SHJJEB5552N                | -82.455503095448492 | +136.915912628173828
-13.922369360371420 | +146.671127623208008 |    20 | TJC4FD58H4K                | -13.922287805251990 | +146.671257019042969
 -0.609045270582413 |  -24.801013948260675 |    20 | RJEJCDJHHBM                |  -0.609110855786381 |  -24.800949096679688
-33.661211590637841 | -150.591982466506067 |    20 | RBJ56FJBHJM                | -33.661134586467867 | -150.592002868652344
-31.387994849913362 |  +39.049295462582990 |    20 | TBH6824842N                | -31.388029716971118 |  +39.049358367919922
+43.342641083843219 |  +14.697186355383735 |    20 | Z6BJBH83CHN                | +43.342703271015502 |  +14.697132110595703
+42.595402917339086 | -123.209427002764528 |    20 | WGB3CG7CCAP                | +42.595325732854469 | -123.209438323974609
+13.729170182317745 | +137.737161729255718 |    20 | YB6C63JFHHN                | +13.729139691708296 | +137.737140655517578
-46.518206218732011 |  -98.039182178523490 |    20 | R2CGAAEDC2M                | -46.518228302233943 |  -98.039245605468750
+40.975192818250491 | +112.340442545566361 |    20 | Y5728F8FJJP                | +40.975129778978584 | +112.340526580810547
-41.555954551014381 |  -60.634870492399983 |    20 | RGDA7B25J7K                | -41.555970020774964 |  -60.634918212890625
+21.733373479702763 |  -36.564583251891662 |    20 | WB4C3262HGK                | +21.733352219998906 |  -36.564559936523438
+20.453737515558402 |   -1.285188445178960 |    20 | Z75D8GGF36P                | +20.453723812114273 |   -1.285228729248047
+45.134652529944745 | +124.519912888796739 |    20 | YCG3F3J38AP                | +45.134529137107670 | +124.519901275634766
+60.007806022238924 |  +40.149027982743519 |    20 | ZAJ2JD3J2GN                | +60.007736703225852 |  +40.149021148681641
+18.569048527407190 |  -18.127116425013924 |    20 | WD5E3ED63EK                | +18.569133834481747 |  -18.127098083496094
-77.912932382404975 |  -72.295120993225510 |    20 | VJA7BGB44JK                | -77.912932785729609 |  -72.295188903808594
-71.961475133400626 |  -22.397310410488871 |    20 | V4632H6DFJM                | -71.961459337103989 |  -22.397346496582031
+57.642316166057952 |  +34.848726373735644 |    20 | ZAF2D5C372K                | +57.642325434171006 |  +34.848632812500000
+28.951452332704292 | -112.317130160253015 |    20 | WH73AC35A6N                | +28.951499152077837 | -112.317180633544922
-39.262234520943707 | -121.272424929757975 |    20 | RCJC83EA27N                | -39.262288792393619 | -121.272411346435547
+56.521338277580583 |  -79.087315324502683 |    20 | W5B3877FDJN                | +56.521338577535957 |  -79.087314605712891
+10.279783938579399 | -129.193699313156941 |    20 | WFA77F7823K                | +10.279855616618880 | -129.193725585937500
-62.017353496999590 |  -54.869989242233714 |    20 | RAJD63EE46N                | -62.017302716900552 |  -54.870014190673828
-27.980685674559645 |  -61.612835827893178 |    20 | RFGJJH26CJP                | -27.980755226925478 |  -61.612873077392578
+16.647339588297200 |  -66.243543825440000 |    20 | WE26JGH2J6K                | +16.647252282499913 |  -66.243438720703125
+44.323924885810271 | -147.358523431209107 |    20 | WGGH58AF6JM                | +44.323908687334779 | -147.358589172363281
-28.898927821570808 |  +60.909526260742581 |    20 | TBBJ4527H3M                | -28.899018391240904 |  +60.909576416015625
+16.977097811875183 | -136.974377387860073 |    20 | WF8FDGF3DJM                | +16.977029107874024 | -136.974449157714844
 -9.982933629689001 |  -68.680273365166798 |    20 | RH2EH5FAACK                |  -9.982873154182137 |  -68.680343627929688
+21.750037160569860 | -133.246699353790689 |    20 | WF4GJ666DEK                | +21.750106857232058 | -133.246650695800781
+28.132274218736683 |  -13.020288742875692 |    20 | Z7BHH32B47N                | +28.132239173023869 |  -13.020343780517578
-37.128498345144237 |  +89.079837719067370 |    20 | T2EJ4BEDB2M                | -37.128450135688446 |  +89.079895019531250
-51.474558210150860 | -125.194342117301346 |    20 | RCAJ6HCE7EK                | -51.474576676450567 | -125.194358825683594
-79.934722320538427 | +130.068128272572721 |    20 | SF82F2ABA8K                | -79.934722088346717 | +130.068168640136719
 -1.259188813359074 |   +6.017619355756381 |    20 | TDD35HCEG5N                |  -1.259273392172907 |   +6.017589569091797
-63.539091024502071 | -141.200591022854155 |    20 | S5J8JBF8H2N                | -63.539118560251772 | -141.200580596923828
-27.414918240460004 |   +5.843031846700114 |    20 | V7576BG8J5M                | -27.414846037622731 |   +5.843009948730469
+33.130840265164977 |   -0.262671655345770 |    20 | Z73684767JM                | +33.130911313209900 |   -0.262641906738281
+54.685558160496925 |  -44.138760571083935 |    20 | WC62JCEA84P                | +54.685561869383363 |  -44.138774871826172
-77.834761980639712 |  -26.585180990599412 |    20 | VH6D6CG348K                | -77.834735819763736 |  -26.585197448730469
-68.447551702421507 |  -64.060406149071014 |    20 | RA4FHJ4G8FP                | -68.447588066123700 |  -64.060420989990234
+80.018941329183548 | +128.647532563575567 |    20 | XBA2G2A65JN                | +80.018950952160566 | +128.647670745849609
-43.467651782368719 |  -44.653524727424838 |    20 | RG3EJ6647GN                | -43.467701656831601 |  -44.653415679931641
-11.353272554157570 |  +94.992615972066858 |    20 | T387G3J47GM                | -11.353196646753434 |  +94.992599487304688
-76.949204069341349 | -166.095802789954774 |    20 | S3FBEJDE7JM                | -76.949207248706543 | -166.095771789550781
-63.150627954950380 |  +46.196993730626701 |    20 | VC782FBBEFN                | -63.150615445360039 |  +46.196994781494141
-14.094245524221748 | +125.613226354440201 |    20 | THG4E85EAEK                | -14.094224196288234 | +125.613212585449219
-35.616391253388265 |   -3.869269268603858 |    20 | V7HE5622FFM                | -35.616486218755846 |   -3.869247436523438
+34.106183233035111 |  +16.272430979403339 |    20 | Z7J2B88GCJM                | +34.106087998689638 |  +16.272468566894531
-30.216078173552702 | -125.084603299193702 |    20 | RBB2DD5535M                | -30.216099145099783 | -125.084495544433594
 +6.696920973301502 | -128.823659185626639 |    20 | WHJ6FHJ25FM                |  +6.696937704783230 | -128.823623657226562
+72.456639106829044 |  +14.360619819830532 |    20 | Z2GJD3GAJ8P                | +72.456632327296589 |  +14.360675811767578
-53.617813148719804 |  +79.431316890086691 |    20 | T5C5B2H66EP                | -53.617776044289826 |  +79.431324005126953
